Số điện thoại,Trace ID,Request,Kênh đăng nhập,Thiết bị,Os,OsVersion,AppVersion,IMei,Trạng thái,Ngày yêu cầu,Ngày phản hồi,IPRequest,ResCode,Description,MsgCode,DescDetail
xxxxxxxx05,596746279080105,59 - Lấy thông tin version,"PREMB_10.53.93.54:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,18/10/2023 10:29:57 AM,18/10/2023 10:29:57 AM,27.67.24.122:11847|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx05,328433211317908,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,18/10/2023 10:29:57 AM,18/10/2023 10:29:57 AM,27.67.24.122:43854|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx05,591008459172260,1 - Đăng nhập,"PREMB_10.53.93.134:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,18/10/2023 10:29:56 AM,18/10/2023 10:29:56 AM,27.67.24.122:38528|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx05,750147485487687,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.61:9080, MB_10.53.93.119:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:13:02 PM,17/10/2023 08:13:01 PM,27.67.23.229:58057|10.53.54.88_Prod,00,Success,INFO-00,
xxxxxxxx05,789156504830064,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.120:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:57 PM,17/10/2023 08:12:56 PM,27.67.23.229:53487|10.53.54.79_Prod,00,Thành công,INFO-00,
xxxxxxxx05,540117355139464,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:49 PM,17/10/2023 08:12:49 PM,27.67.23.229:25050|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,760206466952868,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:49 PM,17/10/2023 08:12:49 PM,27.67.23.229:28613|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,332891758931422,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.72:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:46 PM,17/10/2023 08:12:46 PM,27.67.23.229:21080|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,259418968607200,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.55:9080, MB_10.53.93.84:8082",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:46 PM,17/10/2023 08:12:46 PM,27.67.23.229:25583|10.53.54.91_Prod,00,Thành công,00,
xxxxxxxx05,81571060175004,59 - Lấy thông tin version,"PREMB_10.53.93.55:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:45 PM,17/10/2023 08:12:45 PM,27.67.23.229:52535|10.53.54.81_Prod,00,Thành công,INFO-00,
xxxxxxxx05,724059104983842,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:45 PM,17/10/2023 08:12:45 PM,27.67.23.229:24269|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,715325101544238,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.70:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:45 PM,17/10/2023 08:12:45 PM,27.67.23.229:41822|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx05,286250310256339,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:45 PM,17/10/2023 08:12:45 PM,27.67.23.229:18640|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx05,944420462937206,1 - Đăng nhập,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 08:12:44 PM,17/10/2023 08:12:44 PM,27.67.23.229:54174|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx05,998078564728825,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.62:9080, MB_10.53.93.118:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:11:18 AM,17/10/2023 09:11:18 AM,14.175.3.250:50202|10.53.54.79_Prod,00,Success,INFO-00,
xxxxxxxx05,729493502930155,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.116:9080, MB_10.53.93.120:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:11:10 AM,17/10/2023 09:11:10 AM,14.175.3.250:45081|10.53.54.78_Prod,00,Thành công,INFO-00,
xxxxxxxx05,841754487941791,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.54:9080, MB_10.53.93.83:8082",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:55 AM,17/10/2023 09:10:55 AM,14.175.3.250:16550|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx05,408796910259288,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:55 AM,17/10/2023 09:10:55 AM,14.175.3.250:56359|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,909374358960505,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:55 AM,17/10/2023 09:10:55 AM,14.175.3.250:23888|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx05,26442037121230,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.65:9080, MB_10.53.93.74:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:51 AM,17/10/2023 09:10:51 AM,14.175.3.250:45837|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,325731367865397,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.70:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:51 AM,17/10/2023 09:10:51 AM,14.175.3.250:46796|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx05,171772129974337,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:20 AM,17/10/2023 09:10:20 AM,14.175.3.250:50823|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx05,335668385951056,31 - Lấy danh sách Banner,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:20 AM,17/10/2023 09:10:20 AM,14.175.3.250:49692|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,271408074352802,1 - Đăng nhập,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 09:10:19 AM,17/10/2023 09:10:19 AM,14.175.3.250:3040|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx05,151753059793069,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,False,17/10/2023 09:10:05 AM,17/10/2023 09:10:05 AM,14.175.3.250:56319|10.53.54.83_Prod,55,Thông tin đăng nhập không chính xác. Quý khách lưu ý: Dịch vụ SmartBanking sẽ bị khóa nếu Quý khách nhập sai mật khẩu 5 lần trở lên.,55,
xxxxxxxx05,543724675474538,1 - Đăng nhập,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,False,17/10/2023 09:09:53 AM,17/10/2023 09:09:53 AM,14.175.3.250:36347|10.53.54.83_Prod,55,Thông tin đăng nhập không chính xác. Quý khách lưu ý: Dịch vụ SmartBanking sẽ bị khóa nếu Quý khách nhập sai mật khẩu 5 lần trở lên.,55,
xxxxxxxx05,146558056100884,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 07:43:56 AM,17/10/2023 07:43:56 AM,27.67.189.14:23205|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx05,431610986077631,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 07:43:56 AM,17/10/2023 07:43:56 AM,27.67.189.14:38828|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,276412777345358,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.55:9080, MB_10.53.93.77:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 07:00:07 AM,17/10/2023 07:00:06 AM,14.175.3.250:42367|10.53.54.81_Prod,00,Success,INFO-00,
xxxxxxxx05,589086178205887,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.115:9080, MB_10.53.93.121:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 07:00:03 AM,17/10/2023 07:00:03 AM,14.175.3.250:13156|10.53.54.88_Prod,00,Thành công,INFO-00,
xxxxxxxx05,681128410493818,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:59:46 AM,17/10/2023 06:59:46 AM,14.175.3.250:25535|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,349636220811839,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:59:46 AM,17/10/2023 06:59:46 AM,14.175.3.250:57443|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,987787542714886,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.62:9080, MB_10.53.93.121:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:59:46 AM,17/10/2023 06:59:45 AM,14.175.3.250:64172|10.53.54.73_Prod,00,Thành công,00,
xxxxxxxx05,772387950657165,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.63:9080, MB_10.53.93.73:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:12 AM,17/10/2023 06:58:12 AM,14.175.3.250:40045|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,918760075495171,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.55:9080, MB_10.53.93.84:8082",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:12 AM,17/10/2023 06:58:11 AM,14.175.3.250:10884|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx05,76428866626435,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.70:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:11 AM,17/10/2023 06:58:10 AM,14.175.3.250:8503|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx05,950209253419660,59 - Lấy thông tin version,"PREMB_10.53.93.54:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:10 AM,17/10/2023 06:58:10 AM,14.175.3.250:58182|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx05,49409061646102,31 - Lấy danh sách Banner,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:10 AM,17/10/2023 06:58:10 AM,14.175.3.250:33051|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx05,101461347978035,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:10 AM,17/10/2023 06:58:10 AM,14.175.3.250:31240|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,655975543729559,1 - Đăng nhập,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:58:10 AM,17/10/2023 06:58:09 AM,14.175.3.250:42378|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx05,765948732142759,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.54:9080, MB_10.53.93.121:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:29:29 AM,17/10/2023 06:29:29 AM,27.71.121.49:23672|10.53.54.81_Prod,00,Success,INFO-00,
xxxxxxxx05,847333705041152,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.119:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:29:02 AM,17/10/2023 06:29:02 AM,27.71.121.49:26004|10.53.54.84_Prod,00,Thành công,INFO-00,
xxxxxxxx05,85016306696202,33 - Lấy giá trị configs,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:28:23 AM,17/10/2023 06:28:23 AM,27.71.121.49:19910|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,489383727727206,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.127:9080, MB_10.53.93.84:8082",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:28:23 AM,17/10/2023 06:28:23 AM,27.71.121.49:48019|10.53.54.81_Prod,00,Thành công,00,
xxxxxxxx05,211677934722791,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.114:9080, MB_10.53.93.78:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:28:21 AM,17/10/2023 06:28:21 AM,27.71.121.49:61276|10.53.54.73_Prod,00,Thành công,00,
xxxxxxxx05,824897194012641,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.71:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:28:02 AM,17/10/2023 06:28:02 AM,27.71.121.49:45642|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,163071225465904,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.64:9080, MB_10.53.93.70:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:28:02 AM,17/10/2023 06:28:01 AM,27.71.121.49:9263|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,368280097706546,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:27:54 AM,17/10/2023 06:27:54 AM,27.71.121.49:38379|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx05,786912111469896,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:27:54 AM,17/10/2023 06:27:53 AM,27.71.121.49:5700|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,533051764655913,1 - Đăng nhập,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,17/10/2023 06:27:53 AM,17/10/2023 06:27:53 AM,27.71.121.49:37549|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx05,161077542948626,33 - Lấy giá trị configs,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 08:05:33 PM,16/10/2023 08:05:33 PM,27.71.121.79:41713|10.53.54.83_Prod,00,Thành công,INFO-00,
xxxxxxxx05,341669752923985,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 08:05:33 PM,16/10/2023 08:05:33 PM,27.71.121.79:15605|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,746376602061385,1 - Đăng nhập,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,False,16/10/2023 08:05:32 PM,16/10/2023 08:05:32 PM,27.71.121.79:41952|10.53.54.83_Prod,55,Thông tin đăng nhập không chính xác. Quý khách lưu ý: Dịch vụ SmartBanking sẽ bị khóa nếu Quý khách nhập sai mật khẩu 5 lần trở lên.,55,
xxxxxxxx05,435620884856689,101 - Xác nhận chuyển khoản nội bộ,"PREMB_10.53.93.136:9080, MB_10.53.93.72:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:55 PM,16/10/2023 05:27:55 PM,171.255.122.172:56338|10.53.54.72_Prod,00,Success,INFO-00,
xxxxxxxx05,346937706164794,100 - Khởi tạo chuyển khoản nội bộ,"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:52 PM,16/10/2023 05:27:52 PM,171.255.122.172:29616|10.53.54.87_Prod,00,Thành công,INFO-00,
xxxxxxxx05,530150139402499,200 - Lấy thông tin tài khoản chuyển khoản nội bộ,"PREMB_10.53.93.64:9080, MB_10.53.93.74:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:44 PM,16/10/2023 05:27:43 PM,171.255.122.172:11874|10.53.54.72_Prod,00,Thành công,00,
xxxxxxxx05,672577632215760,200 - Lấy thông tin tài khoản chuyển khoản nội bộ,"PREMB_10.53.93.63:9080, MB_10.53.93.74:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:42 PM,16/10/2023 05:27:42 PM,171.255.122.172:40655|10.53.54.87_Prod,00,Thành công,00,
xxxxxxxx05,141934920139573,"201 - Lấy thông tin tài khoản,thẻ chuyển khoản 247","PREMB_10.53.93.127:9080, MB_10.53.93.77:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,False,16/10/2023 05:27:29 PM,16/10/2023 05:27:29 PM,171.255.122.172:45797|10.53.54.81_Prod,05,"Giao dịch lỗi, quý khách vui lòng thực hiện lại giao dịch.",IBFT_05,BANK_ERROR
xxxxxxxx05,286950968063183,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.73:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:04 PM,16/10/2023 05:27:04 PM,171.255.122.172:57888|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,842707356554717,225 - Lấy danh sách mẫu chuyển tiền,"PREMB_10.53.93.55:9080, MB_10.53.93.84:8082",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:03 PM,16/10/2023 05:27:03 PM,171.255.122.172:57001|10.53.54.82_Prod,00,Thành công,00,
xxxxxxxx05,919711304178024,10 - Lấy danh sách tài khoản,"PREMB_10.53.93.136:9080, MB_10.53.93.72:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:02 PM,16/10/2023 05:27:02 PM,171.255.122.172:61510|10.53.54.72_Prod,00,Thành công,INFO-00,
xxxxxxxx05,844999696713516,59 - Lấy thông tin version,"PREMB_10.53.93.127:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:02 PM,16/10/2023 05:27:02 PM,171.255.122.172:38316|10.53.54.82_Prod,00,Thành công,INFO-00,
xxxxxxxx05,631796493384334,31 - Lấy danh sách Banner,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:02 PM,16/10/2023 05:27:02 PM,171.255.122.172:26933|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,436016366901978,33 - Lấy giá trị configs,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:02 PM,16/10/2023 05:27:02 PM,171.255.122.172:5512|10.53.54.89_Prod,00,Thành công,INFO-00,
xxxxxxxx05,907451556021197,1 - Đăng nhập,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 05:27:02 PM,16/10/2023 05:27:02 PM,171.255.122.172:4827|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,
xxxxxxxx05,648762855140412,103 - Xác thực chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.118:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 02:49:14 PM,16/10/2023 02:49:13 PM,171.255.122.99:49760|10.53.54.88_Prod,00,Success,INFO-00,
xxxxxxxx05,173238560434533,102 - Khởi tạo chuyển khoản 247 tới số tài khoản,"PREMB_10.53.93.117:9080, MB_10.53.93.77:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,16/10/2023 02:49:10 PM,16/10/2023 02:49:09 PM,171.255.122.99:57147|10.53.54.73_Prod,00,Thành công,INFO-00,
